AHI #,Project ID,Project Name,Owner,Developer,Address,Zip Code,TCAD ID,Council District,Kirwan Opportunity Index,Total Units,Total Affordable Units,Distance to High Freq. Transit,Unit Type,Housing Type,Status,Affordability Start Year,Affordability Expiration Year ,Affordability Period,Date Fee in Lieu Received,Fee in Lieu Status,Required Amount of Fee in Lieu,Units <= 30% MFI,Units <= 40% MFI,Units <= 50% MFI,Units <= 60% MFI,Units <= 65% MFI,Units <= 80% MFI,Market Rate Units,Funding,DDB,ERC,RNY,MDA,NBG,PUDDA,PUDDB,SMART,TOD,UNO,VMU,Location
198,3579,San Pedro Flats,"2708 San Pedro, LLC","2708 San Pedro, LLC",2708 San Pedro Street,78705,,9,Very Low,10,1,1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,2014,2029,15,03/04/2014 12:00:00 AM,Paid,$6829.00,0,0,0,0,0,1,9,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2708 San Pedro Street
(30.293136, -97.745781)"
257,3683,Guadalupe Neighborhood Development Corporation - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,809 E 9th Street,78702,,1,Very Low,1,1,1/2 Mile,Single Family,Rental,Project Complete,2016,2031,15,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"809 E 9th Street
(44.286324, -105.493064)"
58,3323,SOL,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1133 Altum Street,78702,772771,1,Very Low,2,2,>1/2 Mile,Duplex,Rental,Project Complete,2009,2049,40,,None,,0,0,0,2,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"1133 Altum Street
(30.258653, -97.683772)"
288,3768,Villages at Fiskville,"LDG Multifamily, LLC",LDG Multifamily LLC,10017 Middle Fiskville Road,78753,730503,4,Low,172,172,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,0,172,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"10017 Middle Fiskville Road
(30.364564, -97.682101)"
58,3318,SOL,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,5921 Ventus Street,78721,772762,3,Very Low,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2009,2049,40,,None,,0,0,0,1,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"5921 Ventus Street
(30.258291, -97.68459)"
180,3561,Texan at Pearl,"Texan Properties, LLC","Texan Properties, LLC",2515 Pearl Street,78705,206317,9,High,81,8,1/2 Mile,Multifamily,Rental,Project Complete,2008,2023,15,08/01/2008 12:00:00 AM,Paid,$34418.00,0,0,0,0,0,8,73,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2515 Pearl Street
(30.290658, -97.74657)"
25,3268,Pecan Springs Commons,Green Doors,Green Doors,5803 Sweeney Circle,78723,217254,1,Very Low,4,4,1/4 Mile,FourPlex,Rental,Project Complete,2012,2111,99,,None,,0,0,4,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"5803 Sweeney Circle
(30.305178, -97.679413)"
256,3682,Anderson Village,Austin Housing Finance Corporation,Austin Housing Finance Corporation,3101 E 12th Street,78702,198901,2,High,24,24,1/2 Mile,Multifamily,Rental,Project Complete,2013,2112,99,,None,,0,0,5,14,0,5,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"3101 E 12th Street
(34.018964, -118.213145)"
156,3538,Harris Branch Senior Apartments,"LDG Multifamily, LLC",LDG Multifamily LLC,12331 Dessau Road,78754,,1,Moderate,216,216,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,0,216,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"12331 Dessau Road
(30.389379, -97.647141)"
327,3865,GNDC - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1902 Willow Street,78702,189178,3,Very Low,1,1,>1/2 Mile,Single Family,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,0,1,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"1902 Willow Street
(30.256099, -97.724723)"
26,3270,Pecan Springs Commons,Green Doors,Green Doors,5801 Sweeney Circle,78723,217253,1,Very Low,4,4,1/4 Mile,FourPlex,Rental,Project Complete,2012,2111,99,,None,,0,0,4,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"5801 Sweeney Circle
(30.305178, -97.679413)"
308,3833,901 East 6th,"Osten Hall, LLC","Osten Hall, LLC",901 E 6th Street,78702,191689,3,Very Low,0,0,>1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,0,,Pending,,0,0,0,0,0,0,0,Development Incentives,No,No,No,No,No,No,No,No,Yes,No,No,"901 E 6th Street
(42.824319, -102.989895)"
