PRIMARY_KEY,REP_DATE,REP_TIME,SEX,AGE_AT_OFFENSE,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_BASED_ON_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,SECTOR,LOCAL_FIELD1
201541156,1/4/15 00:00,2333,M,44,BLACK,1800 BLOCK MAPLE AVE,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122606,10075119,CHARLIE,1
201541156,1/4/15 00:00,2333,F,44,WHITE,1800 BLOCK MAPLE AVE,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122606,10075119,CHARLIE,1
201541231,1/4/15 00:00,2043,M,17,WHITE,7600 BLOCK BURNET RD,NO = 2,,,,,3116459,10101744,BAKER,7
201541231,1/4/15 00:00,2043,M,17,WHITE,7600 BLOCK BURNET RD,NO = 2,,,,,3116459,10101744,BAKER,7
201541293,1/4/15 00:00,2128,M,28,MIDDLE EASTERN,100 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112578,10068464,DAVID,9
201541303,1/4/15 00:00,2134,M,22,BLACK,800 WILLOW ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116521,10067905,GEORGE,3
201541327,1/4/15 00:00,2147,M,52,BLACK,9800 BLOCK BURNET RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119136,10112384,ADAM PD,7
201541329,1/4/15 00:00,2354,M,35,BLACK,3900 MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129913,10079075,BAKER,9
201541329,1/4/15 00:00,2354,F,45,BLACK,3900 MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INVENTORY OF TOWED VEHICLE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129913,10079075,BAKER,9
201541354,1/5/15 00:00,34,M,32,WHITE,5100 N IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124394,10086446,IDA,4
201541357,1/4/15 00:00,2202,M,23,BLACK,1800 SIMOND AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125807,10081893,BAKER,9
201541368,1/5/15 00:00,18,M,26,HISPANIC OR LATINO,1601 E ANDERSON LN SVRD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133691,10093379,IDA,1
201541368,1/5/15 00:00,18,F,26,HISPANIC OR LATINO,1601 E ANDERSON LN SVRD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133691,10093379,IDA,1
201541370,1/4/15 00:00,2239,M,19,HISPANIC OR LATINO,800 BLOCK E 7TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117265,10070264,GEORGE,1
201541396,1/4/15 00:00,2224,M,32,HISPANIC OR LATINO,2000 BLOCK N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118845,10075464,CHARLIE,1
201541419,1/4/15 00:00,2315,M,46,HISPANIC OR LATINO,10400 RESEARCH BLVD SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111972,10117365,ADAM PD,10
201541430,1/4/15 00:00,2253,M,26,WHITE,2500 DURWOOD ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109407,10060212,DAVID,3
201541432,1/4/15 00:00,2253,M,45,BLACK,300 S CONGRESS AVE,NO = 2,,,,,3113142,10067263,DAVID,9
201541456,1/4/15 00:00,2312,M,25,HISPANIC OR LATINO,11000 DESSAU RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3136961,10108024,EDWARD,1
201541516,1/5/15 00:00,11,M,19,WHITE,5900 BLOCK GROVER AVE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118076,10093468,IDA,7
201541517,1/4/15 00:00,2355,M,44,HISPANIC OR LATINO,7900 N MOPAC EXPY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113070,10104898,BAKER,7
201550007,1/5/15 00:00,129,M,39,WHITE,300 E MARTIN LUTHER KING JR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116399,10075178,BAKER,9
201550024,1/5/15 00:00,23,M,22,HISPANIC OR LATINO,W CRESTLAND DR / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122149,10097960,IDA,7
201550063,1/5/15 00:00,57,M,38,BLACK,1100 BLOCK W 6TH ST,NO = 2,,,,,3110419,10072168,BAKER,9
201550064,1/5/15 00:00,124,M,24,BLACK,9439 NORTH CREEK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129806,10104882,EDWARD,4
201550074,1/5/15 00:00,107,M,18,WHITE,12900 N US 183 HWY SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103369,10131495,ADAM PD,6
201550087,1/5/15 00:00,120,M,24,WHITE,100 S 1ST ST,NO = 2,,,,,3112578,10068464,DAVID,9
201550097,1/5/15 00:00,127,F,24,WHITE,7300 BLOCK S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3102835,10040921,FRANK,2
201550129,1/5/15 00:00,203,M,33,WHITE,800 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111739,10071612,BAKER,9
201550130,1/5/15 00:00,345,M,23,HISPANIC OR LATINO,9515 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128694,10106147,EDWARD,4
201550136,1/5/15 00:00,214,F,41,WHITE,6800 BLOCK ED BLUESTEIN BLVD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3139230,10088114,CHARLIE,1
201550165,1/5/15 00:00,630,M,25,HISPANIC OR LATINO,7800 N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127391,10096938,EDWARD,4
201550202,1/5/15 00:00,329,F,40,HISPANIC OR LATINO,200 W OLTORF ST,NO = 2,,,,,3110447,10060547,DAVID,9
201550222,1/5/15 00:00,349,M,50,HISPANIC OR LATINO,E 38TH HALF ST / N IH 35 SVRD NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121476,10080631,CHARLIE,9
201550266,1/5/15 00:00,714,M,34,BLACK,5300 MIDDLE FISKVILLE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122545,10088057,IDA,4
201550364,1/5/15 00:00,1148,M,26,HISPANIC OR LATINO,1600 BLOCK E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118213,10062790,HENR,9
201550421,1/5/15 00:00,803,F,22,HISPANIC OR LATINO,3600 PRESIDENTIAL BLVD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3138768,10047351,GEORGE,2
201550504,1/5/15 00:00,912,F,31,WHITE,3800 PRESIDENTIAL BLVD,NO = 2,,,,,3140101,10048662,APT,2
201550715,1/5/15 00:00,1222,F,32,HISPANIC OR LATINO,1300 EXPOSITION BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3104587,10078190,BAKER,10
201550745,1/5/15 00:00,1202,M,32,BLACK,8700 BLOCK RESEARCH BLVD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3121593,10104953,IDA,7
201550745,1/5/15 00:00,1202,M,29,BLACK,8700 BLOCK RESEARCH BLVD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3121593,10104953,IDA,7
201550958,1/5/15 00:00,1422,M,19,HISPANIC OR LATINO,1600 BRASSIE ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127206,10056716,HENR,3
201550967,1/5/15 00:00,1430,M,24,WHITE,1400 PARK CENTER DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3132406,10097101,EDWARD,4
201550967,1/5/15 00:00,1430,M,17,HISPANIC OR LATINO,1400 PARK CENTER DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,WEAPONS,,3132406,10097101,EDWARD,4
201550981,1/5/15 00:00,1434,M,17,HISPANIC OR LATINO,800 E 53RD HALF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3122862,10088034,IDA,4
201551386,1/5/15 00:00,1838,M,59,WHITE,6100 BLOCK N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125004,10091029,IDA,4
201551397,1/5/15 00:00,1914,M,37,HISPANIC OR LATINO,2900 MANOR RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124405,10077491,CHARLIE,9
201551415,1/5/15 00:00,2117,M,40,HISPANIC OR LATINO,GEORGIAN DR / E ANDERSON LN SVRD WB,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125568,10098650,EDWARD,4
201551492,1/5/15 00:00,1952,M,23,BLACK,8900 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3097364,10036112,FRANK,2
201551492,1/5/15 00:00,1952,M,45,BLACK,8900 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3097364,10036112,FRANK,2
201551544,1/5/15 00:00,2042,F,19,WHITE,13729 N US 183 HWY SVRD NB,NO = 2,,,,,3097077,10139722,ADAM PD,6
201551577,1/5/15 00:00,2125,M,30,WHITE,6800 ONION CREEK DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113382,10037578,FRANK,2
201551586,1/5/15 00:00,2221,M,34,HISPANIC OR LATINO,7800 N IH 35 SVRD SB,YES = 1,PRE-EXISTING KNOWLEDGE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3127097,10097584,EDWARD,4
201551611,1/5/15 00:00,2201,F,29,WHITE,11700 STONEHOLLOW DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123637,10118639,ADAM PD,7
201551648,1/5/15 00:00,2148,M,19,HISPANIC OR LATINO,TERI RD / S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110090,10047869,FRANK,2
201551648,1/5/15 00:00,2148,F,19,HISPANIC OR LATINO,TERI RD / S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110090,10047869,FRANK,2
201551659,1/5/15 00:00,2221,M,25,HISPANIC OR LATINO,2400 BLOCK WICKERSHAM LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120814,10056202,HENR,3
201551665,1/5/15 00:00,2237,M,22,HISPANIC OR LATINO,1112 VASQUEZ ST,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129777,10057239,HENR,3
201551666,1/5/15 00:00,2158,M,21,BLACK,FM 969 RD / NIXON LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3144896,10075800,CHARLIE,1
201551668,1/5/15 00:00,2159,M,23,HISPANIC OR LATINO,300 BLOCK E YAGER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3136968,10117997,EDWARD,7
201551733,1/5/15 00:00,2246,M,24,HISPANIC OR LATINO,9200 WEST GATE BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3085405,10040557,FRANK,5
201551743,1/5/15 00:00,2250,F,19,HISPANIC OR LATINO,7300 CAMERON RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130057,10092909,IDA,4
201551769,1/5/15 00:00,2307,M,29,WHITE,1100 S PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122534,10061527,CHARLIE,3
201551771,1/5/15 00:00,2351,M,26,WHITE,35O BLOCK N MOPAC EXPY SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105134,10072744,BAKER,10
201560015,1/6/15 00:00,11,M,20,HISPANIC OR LATINO,2100 N IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,ALCOHOL,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118779,10075722,CHARLIE,1
201560015,1/6/15 00:00,11,M,47,HISPANIC OR LATINO,2100 N IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118779,10075722,CHARLIE,1
201560061,1/6/15 00:00,56,M,21,HISPANIC OR LATINO,800 RUTLAND DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128158,10106372,EDWARD,4
201560080,1/6/15 00:00,115,M,34,HISPANIC OR LATINO,1500 S LAMAR BLVD,NO = 2,,,,,3107587,10064956,DAVID,5
201560082,1/6/15 00:00,125,M,22,HISPANIC OR LATINO,800 E RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131038,10103850,EDWARD,4
201560083,1/6/15 00:00,128,M,48,WHITE,9104 N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130300,10102718,EDWARD,4
201560083,1/6/15 00:00,128,M,45,WHITE,9104 N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130300,10102718,EDWARD,4
201560095,1/6/15 00:00,148,M,41,WHITE,3200 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107452,10057904,DAVID,3
201560139,1/6/15 00:00,315,M,24,BLACK,1000 E 39TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121012,10081204,BAKER,9
201560158,1/6/15 00:00,359,M,21,HISPANIC OR LATINO,901 REINLI ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123964,10089678,IDA,4
201560187,1/6/15 00:00,433,M,56,BLACK,7300 BLOCK ED BLUESTEIN BLVD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3139230,10088114,CHARLIE,1
201560499,1/6/15 00:00,1046,M,29,HISPANIC OR LATINO,12200 S IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3096691,10018126,FRANK,5
201560628,1/6/15 00:00,1047,F,26,BLACK,3400 BLOCK WEBBERVILLE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125797,10071755,CHARLIE,1
201560727,1/6/15 00:00,1203,M,29,HISPANIC OR LATINO,2015 E RIVERSIDE DR,YES = 1,PRE-EXISTING KNOWLEDGE,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3119270,10060529,HENR,3
201560869,1/6/15 00:00,1343,M,35,BLACK,1000 BLOCK SPRINGDALE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3129411,10070558,CHARLIE,3
201560871,1/6/15 00:00,1540,M,34,HISPANIC OR LATINO,600K MULBERRY DR,NO = 2,,,,,3100271,10043217,FRANK,2
201560927,1/6/15 00:00,1417,F,31,WHITE,7100 MANCHACA RD,YES = 1,VIOLATION OF CITY ORDIANCE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3094521,10045832,FRANK,5
201561075,1/6/15 00:00,1558,M,22,HISPANIC OR LATINO,6200 TURTLE DOVE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3112674,10041140,FRANK,2
201561075,1/6/15 00:00,1558,M,24,HISPANIC OR LATINO,6200 TURTLE DOVE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3112674,10041140,FRANK,2
201561083,1/6/15 00:00,1605,M,46,BLACK,7104 BERKMAN DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3130488,10091489,IDA,1
201561466,1/6/15 00:00,2054,M,40,WHITE,1500 W WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3096923,10046124,FRANK,2
201561612,1/6/15 00:00,2100,M,48,WHITE,700 E WONSLEY DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127655,10098506,EDWARD,4
201561707,1/6/15 00:00,2150,M,56,BLACK,1100 BLOCK MANSELL AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3131399,10073248,CHARLIE,1
201561707,1/6/15 00:00,2150,M,56,BLACK,1100 BLOCK MANSELL AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3131399,10073248,CHARLIE,1
201561707,1/6/15 00:00,2150,M,54,BLACK,1100 BLOCK MANSELL AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3131399,10073248,CHARLIE,1
201561712,1/6/15 00:00,2153,M,26,HISPANIC OR LATINO,1100 W 6TH ST,NO = 2,,,,,3110419,10072168,BAKER,9
201561713,1/6/15 00:00,2153,F,46,WHITE,1600 BLOCK NEW YORK AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120622,10072463,CHARLIE,1
201561754,1/6/15 00:00,2300,F,58,HISPANIC OR LATINO,8400 FALL MEADOW LN,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115465,10029704,FRANK,2
201561832,1/6/15 00:00,2333,M,43,WHITE,710 DEEN AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126898,10103039,EDWARD,4
201561838,1/7/15 00:00,32,M,31,BLACK,5100 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103457,10050372,DAVID,3
201561838,1/7/15 00:00,32,M,19,BLACK,5100 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103457,10050372,DAVID,3
201561838,1/7/15 00:00,32,M,37,WHITE,5100 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103457,10050372,DAVID,3
201561903,1/7/15 00:00,244,M,19,WHITE,W 22ND ST / ROBBINS PL,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112109,10077059,BAKER,9
201561917,1/7/15 00:00,27,M,25,WHITE,E 45TH ST / AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122474,10083880,BAKER,9
201561923,1/7/15 00:00,53,M,38,WHITE,2300 VANDERBILT CIR,NO = 2,,,,,3133990,10090052,IDA,1
